TimeGenerated,EventID,Username,Domain,LogonType,AuthPackage,Workstation,ProcessName,SourceIP
2021-06-08 16:53:26,4624,UMFD-1,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-06-08 16:53:26,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-06-08 16:53:26,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-06-08 16:53:28,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-06-08 16:53:28,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-01 14:36:13,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-01 14:36:17,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-01 14:36:17,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-06-13 15:30:07,4624,SANSDFIR,SANS-SIFT,2,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,127.0.0.1
2021-06-13 15:30:07,4624,SANSDFIR,SANS-SIFT,2,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,127.0.0.1
2021-08-03 13:38:58,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-03 13:39:00,4624,UMFD-1,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-03 13:39:00,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-03 13:39:00,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-03 13:39:03,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-03 13:39:03,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-03 23:13:41,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-03 23:14:12,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-04 01:01:43,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-04 09:44:57,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-04 09:45:06,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-05 00:02:07,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-05 09:23:39,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-05 09:24:05,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-05 11:30:33,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-05 11:30:41,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-05 18:18:51,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-05 18:24:20,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-06 21:57:04,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-06 21:57:07,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-06 21:57:07,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-15 17:55:14,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-15 20:34:16,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-15 20:35:10,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-15 20:42:51,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-15 20:45:29,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-15 20:46:05,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-15 20:46:24,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-22 13:13:14,4624,SYSTEM,NT AUTHORITY,0,-,-,,-
2021-08-22 13:13:14,4624,UMFD-0,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\wininit.exe,-
2021-08-22 13:13:14,4624,UMFD-1,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:13:16,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:13:16,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:14:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,-,-,-
2021-08-22 13:15:14,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-22 13:15:15,4624,UMFD-2,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:15:15,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:15:15,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:21:14,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-22 13:21:14,4624,UMFD-2,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:21:14,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:21:14,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2021-08-22 13:21:20,4624,SANSDFIR,SANS-SIFT,10,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-22 13:21:20,4624,SANSDFIR,SANS-SIFT,10,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-08-25 17:00:06,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-08-25 17:00:27,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-09-01 16:38:35,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-09-01 16:38:40,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-09-01 16:38:40,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-09-12 15:03:21,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-09-12 15:03:25,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-09-12 15:03:25,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-09-12 19:18:46,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-09-20 10:50:22,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.9
2021-09-20 10:50:24,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
2021-09-20 10:50:24,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.9
